Subject;Nativeness;Narrative;Reference;Accessibility_Rating;Referent_Name;Discourse;RE
21;0;10;10;4;Jerry;Maintenance;Plain verb
21;0;10;11;4;Jerry;Maintenance;Plain verb
21;0;10;12;2;Tom;Re-introduction;Bare noun
21;0;10;13;4;Tom;Maintenance;Constructed action
21;0;10;14;4;Tom;Maintenance;Person agreement verb
21;0;10;15;5;Tom;Maintenance;Person agreement verb
21;0;10;16;5;Tom;Maintenance;Plain verb
21;0;5;1;1;Tom;Introduction;Bare noun
21;0;5;2;0;Jerry;Introduction;Bare noun
21;0;5;3;-1;Couch;Introduction;Bare noun
21;0;5;4;1;Tom;Re-introduction;Bare noun
21;0;5;5;1;Jerry;Re-introduction;Bare noun
21;0;5;6;-2;Soap;Introduction;Bare noun
21;0;5;7;3;Jerry;Maintenance;Constructed action
21;0;5;8;1;Tom;Re-introduction;Bare noun
21;0;5;9;4;Tom;Maintenance;Constructed action
21;0;5;10;-1;Trap;Introduction;Noun CL
21;0;5;11;3;Tom;Maintenance;Person agreement verb
21;0;6;1;1;Jerry;Introduction;Bare noun
21;0;6;2;0;Tom;Introduction;Bare noun
21;0;6;3;2;Jerry;Re-introduction;Constructed action
21;0;6;4;2;Tom;Re-introduction;Bare noun
21;0;6;5;-2;Toilet;Introduction;Bare noun
21;0;6;6;3;Tom;Maintenance;Plain verb
21;0;6;7;4;Tom;Maintenance;Constructed action
21;0;6;8;5;Tom;Maintenance;Bare noun
21;0;6;9;1;Jerry;Re-introduction;Bare noun
21;0;6;10;4;Jerry;Maintenance;Plain verb
21;0;2;1;0;White cat;Introduction;Bare noun
21;0;2;2;4;White cat;Maintenance;Constructed action
21;0;2;3;0;Tom;Introduction;Bare noun
21;0;2;4;4;Tom;Maintenance;Constructed action
21;0;2;5;-1;Fish;Introduction;Bare noun
21;0;2;6;2;Tom;Re-introduction;Constructed action
21;0;2;7;0;White cat;Re-introduction;Bare noun
21;0;2;8;-2;Bird;Introduction;Bare noun
21;0;2;9;1;Tom;Re-introduction;Constructed action
21;0;2;10;1;White cat;Re-introduction;Constructed action
21;0;2;11;2;Tom;Re-introduction;Constructed action
21;0;3;1;0;Stairs;Introduction;Bare noun
21;0;3;2;0;House;Introduction;Bare noun
21;0;3;3;-2;Carpet;Introduction;Bare noun
21;0;3;4;-1;Tom;Introduction;Bare noun
21;0;3;5;-2;Jerry;Introduction;Bare noun
21;0;3;6;3;Tom;Maintenance;Constructed action
21;0;3;7;4;Tom;Maintenance;Constructed action
21;0;3;8;2;Jerry;Re-introduction;Bare noun
21;0;3;9;-2;Piano;Introduction;Point noun
21;0;3;10;4;Piano;Maintenance;Whole entity CL
21;0;3;11;2;Jerry;Re-introduction;Bare noun
21;0;3;12;0;Tom;Re-introduction;Bare noun
21;0;3;13;-2;Wall;Introduction;Bare noun
21;0;3;14;2;Tom;Re-introduction;Person agreement verb
21;0;3;15;4;Tom;Maintenance;Plain verb
21;0;4;1;1;Jerry;Introduction;Bare noun
21;0;4;2;-1;Toy girl;Introduction;Bare noun
21;0;4;3;4;Toy girl;Maintenance;Plain verb
21;0;4;4;-1;Toy house;Introduction;Bare noun
21;0;4;5;3;Toy girl;Maintenance;Body part CL
21;0;4;6;5;Toy girl;Maintenance;Body part CL
21;0;4;7;1;Jerry;Re-introduction;Constructed action
21;0;4;8;2;Toy girl;Re-introduction;Whole entity CL
21;0;4;9;-2;Tom;Introduction;Bare noun
21;0;4;10;4;Tom;Maintenance;Constructed action
21;0;4;11;4;Tom;Maintenance;Constructed action
21;0;4;12;5;Tom;Maintenance;Plain verb
21;0;8;1;1;Tom;Introduction;Bare noun
21;0;8;2;4;Tom;Maintenance;Body part CL
21;0;8;3;0;Jerry;Introduction;Bare noun
21;0;8;4;4;Jerry;Maintenance;Constructed action
21;0;8;5;4;Jerry;Maintenance;Constructed action
21;0;8;6;2;Tom;Re-introduction;Whole entity CL
21;0;8;7;-2;Thermometer;Introduction;Bare noun
21;0;8;8;4;Thermometer;Maintenance;Person agreement verb
21;0;8;9;2;Jerry;Re-introduction;Bare noun
21;0;8;10;2;Thermometer;Re-introduction;Plain verb
21;0;9;1;1;Tom;Introduction;Bare noun
21;0;9;2;0;Jerry;Introduction;Bare noun
21;0;9;3;4;Jerry;Maintenance;Bare noun
21;0;9;4;-1;Hat;Introduction;Bare noun
21;0;9;5;-2;Needle;Introduction;Bare noun
21;0;9;6;2;Jerry;Maintenance;Constructed action
21;0;9;7;0;Tom;Re-introduction;Bare noun
21;0;9;8;2;Jerry;Re-introduction;Bare noun
21;0;9;9;4;Jerry;Maintenance;Constructed action
21;0;9;10;2;Tom;Re-introduction;Bare noun
21;0;7;1;0;White cat;Introduction;Bare noun
21;0;7;2;0;Black cat;Introduction;Bare noun
21;0;7;3;0;Tom;Introduction;Bare noun
21;0;7;4;2;Black cat;Re-introduction;Bare noun
21;0;7;5;1;White cat;Re-introduction;Bare noun
21;0;7;6;1;Tom;Re-introduction;Bare noun
21;0;7;7;1;Black cat;Re-introduction;Whole entity CL
21;0;7;8;2;Tom;Re-introduction;Person agreement verb
21;0;7;9;2;Black cat;Re-introduction;Whole entity CL
21;0;7;10;2;Tom;Re-introduction;Bare noun
21;0;7;11;4;Tom;Maintenance;Constructed action
21;0;7;12;2;Black cat;Re-introduction;Bare noun
22;1;1;1;0;Jerry;Introduction;Bare noun
22;1;1;2;-1;Tom;Introduction;Bare noun
22;1;1;3;-2;Wood;Introduction;Bare noun
22;1;1;4;3;Tom;Maintenance;Whole entity CL
22;1;1;5;-2;Tunnel;Introduction;SASS - Tracing
22;1;1;6;3;Tom;Maintenance;Whole entity CL
22;1;1;7;1;Wood;Re-introduction;Bare noun
22;1;1;8;2;Tom;Re-introduction;Body part CL
22;1;1;9;1;Tunnel;Re-introduction;Plain verb
22;1;1;10;2;Tom;Re-introduction;Bare noun
22;1;1;11;4;Tom;Maintenance;Body part CL
22;1;10;1;1;Tom;Introduction;Bare noun
22;1;10;2;0;Jerry;Introduction;Bare noun
22;1;10;3;3;Tom;Maintenance;Person agreement verb
22;1;10;4;4;Tom;Maintenance;Bare noun
22;1;10;5;5;Tom;Maintenance;Constructed action
22;1;10;6;2;Jerry;Re-introduction;Bare noun
22;1;10;7;3;Tom;Re-introduction;Bare noun
22;1;10;8;2;Jerry;Re-introduction;Bare noun
22;1;10;9;4;Jerry;Maintenance;Whole entity CL
22;1;10;10;5;Jerry;Maintenance;Whole entity CL
22;1;10;11;2;Tom;Re-introduction;Bare noun
22;1;10;12;4;Tom;Maintenance;Constructed action
22;1;10;13;4;Tom;Maintenance;Person agreement verb
22;1;10;14;5;Tom;Maintenance;Constructed action
22;1;10;15;5;Tom;Maintenance;Person agreement verb
22;1;5;1;1;Tom;Introduction;Bare noun
22;1;5;2;4;Tom;Maintenance;Plain verb
22;1;5;3;4;Tom;Maintenance;Body part CL
22;1;5;4;5;Tom;Maintenance;Whole entity CL
22;1;5;5;5;Tom;Maintenance;Person agreement verb
22;1;5;6;-1;Jerry;Introduction;Bare noun
22;1;5;7;-2;Soap;Introduction;Bare noun
22;1;5;8;3;Jerry;Maintenance;Person agreement verb
22;1;5;9;4;Jerry;Maintenance;Plain verb
22;1;5;10;1;Tom;Re-introduction;Bare noun
22;1;5;11;-2;Rope;Introduction;Bare noun
22;1;5;12;2;Tom;Re-introduction;Constructed action
22;1;5;13;-2;Trap;Introduction;Bare noun
22;1;6;1;1;Tom;Introduction;Bare noun
22;1;6;2;0;Jerry;Introduction;Bare noun
22;1;6;3;3;Tom;Maintenance;Person agreement verb
22;1;6;4;4;Tom;Maintenance;Constructed action
22;1;6;5;2;Jerry;Re-introduction;Bare noun
22;1;6;6;4;Jerry;Maintenance;Plain verb
22;1;6;7;4;Jerry;Maintenance;Plain verb
22;1;6;8;2;Tom;Re-introduction;Bare noun
22;1;6;9;4;Tom;Maintenance;Constructed action
22;1;6;10;4;Tom;Maintenance;Constructed action
22;1;6;11;5;Tom;Maintenance;Person agreement verb
22;1;6;12;5;Tom;Maintenance;Constructed action
22;1;6;13;5;Tom;Maintenance;Plain verb
22;1;6;14;5;Tom;Maintenance;Bare noun
22;1;2;1;1;Tom;Introduction;Bare noun
22;1;2;2;4;Tom;Maintenance;Constructed action
22;1;2;3;0;White cat;Introduction;Bare noun
22;1;2;4;4;White cat;Maintenance;Constructed action
22;1;2;5;4;White cat;Maintenance;Plain verb
22;1;2;6;-1;Fish;Introduction;Bare noun
22;1;2;7;0;Tom;Re-introduction;Constructed action
22;1;2;8;1;White cat;Re-introduction;Constructed action
22;1;2;9;-2;Bird;Introduction;Bare noun
22;1;2;10;1;Tom;Re-introduction;Constructed action
22;1;2;11;1;White cat;Re-introduction;Constructed action
22;1;2;12;2;Tom;Re-introduction;Plain verb
22;1;3;1;0;Stairs;Introduction;Bare noun
22;1;3;2;-1;Carpet;Introduction;Bare noun
22;1;3;3;-1;Jerry;Introduction;Bare noun
22;1;3;4;-1;Tom;Introduction;Bare noun
22;1;3;5;4;Tom;Maintenance;Constructed action
22;1;3;6;2;Jerry;Re-introduction;Body part CL
22;1;3;7;-2;Piano;Introduction;Bare noun
22;1;3;8;2;Jerry;Re-introduction;Bare noun
22;1;3;9;4;Jerry;Maintenance;Body part CL
22;1;3;10;1;Tom;Re-introduction;Bare noun
22;1;3;11;4;Tom;Maintenance;Constructed action
22;1;3;12;4;Tom;Maintenance;Whole entity CL
22;1;3;13;5;Tom;Maintenance;SASS - Tracing
22;1;4;1;1;Jerry;Introduction;Bare noun
22;1;4;2;-1;Toy girl;Introduction;Point noun
22;1;4;3;4;Toy girl;Maintenance;Whole entity CL
22;1;4;4;4;Toy girl;Maintenance;Whole entity CL
22;1;4;5;-1;Tom;Introduction;Bare noun
22;1;4;6;0;Jerry;Re-introduction;Bare noun
22;1;4;7;2;Tom;Re-introduction;Point noun
22;1;4;8;4;Tom;Maintenance;Constructed action
22;1;4;9;5;Tom;Maintenance;Plain verb
22;1;8;1;1;Tom;Introduction;Point noun
22;1;8;2;0;Jerry;Introduction;Bare noun
22;1;8;3;2;Tom;Re-introduction;Whole entity CL
22;1;8;4;2;Jerry;Re-introduction;Person agreement verb
22;1;8;5;2;Tom;Re-introduction;Plain verb
22;1;8;6;-2;Thermometer;Introduction;Bare noun
22;1;8;7;4;Thermometer;Maintenance;Person agreement verb
22;1;8;8;2;Jerry;Re-introduction;Bare noun
22;1;8;9;2;Thermometer;Re-introduction;Plain verb
22;1;8;10;5;Thermometer;Maintenance;Plain verb
22;1;9;1;1;Jerry;Introduction;Bare noun
22;1;9;2;0;Tom;Introduction;Bare noun
22;1;9;3;4;Tom;Re-introduction;Whole entity CL
22;1;9;4;2;Jerry;Re-introduction;Bare noun
22;1;9;5;4;Jerry;Maintenance;Person agreement verb
22;1;9;6;-1;Hat;Introduction;SASS - Static
22;1;9;7;-2;Needle;Introduction;Bare noun
22;1;9;8;1;Jerry;Re-introduction;Constructed action
22;1;9;9;4;Jerry;Maintenance;Constructed action
22;1;9;10;1;Tom;Re-introduction;Bare noun
22;1;9;11;4;Tom;Maintenance;Body part CL
22;1;9;12;2;Jerry;Re-introduction;Bare noun
22;1;9;13;-2;Couch;Introduction;Bare noun
22;1;9;14;3;Jerry;Maintenance;Whole entity CL
22;1;9;15;1;Tom;Re-introduction;Body part CL
22;1;7;1;1;Tom;Introduction;Bare noun
22;1;7;2;0;Black cat;Introduction;Bare noun
22;1;7;3;-1;White cat;Introduction;Bare noun
22;1;7;4;1;Tom;Re-introduction;Bare noun
22;1;7;5;4;Tom;Maintenance;Plain verb
22;1;7;6;4;Tom;Maintenance;Person agreement verb
22;1;7;7;5;Tom;Maintenance;Plain verb
22;1;7;8;1;Black cat;Re-introduction;Bare noun
22;1;7;9;4;Black cat;Maintenance;Constructed action
22;1;7;10;4;Black cat;Maintenance;Plain verb
22;1;7;11;2;Tom;Re-introduction;CL noun
24;1;1;1;0;Jerry;Introduction;Bare noun
24;1;1;2;-1;Tom;Introduction;Bare noun
24;1;1;3;-2;Wood;Introduction;Bare noun
24;1;1;4;2;Tom;Re-introduction;Constructed action
24;1;1;5;-2;Tunnel;Introduction;SASS - Tracing
24;1;1;6;0;Jerry;Re-introduction;Bare noun
24;1;1;7;1;Tom;Re-introduction;Point noun
24;1;1;8;4;Tom;Maintenance;Body part CL
24;1;1;9;4;Tom;Maintenance;Body part CL
24;1;1;10;2;Jerry;Re-introduction;Bare noun
24;1;1;11;3;Tom;Re-introduction;Bare noun
24;1;1;12;5;Tom;Maintenance;Body part CL
24;1;1;13;5;Tom;Maintenance;Bare noun
24;1;1;14;5;Tom;Maintenance;Constructed action
24;1;1;15;5;Tom;Maintenance;Constructed action
24;1;1;16;5;Tom;Maintenance;Constructed action
24;1;1;17;1;Jerry;Re-introduction;Point noun
24;1;1;18;3;Tom;Re-introduction;Bare noun
24;1;1;19;5;Tom;Maintenance;Plain verb
24;1;1;20;5;Tom;Maintenance;SASS - Tracing
24;1;10;1;1;Tom;Introduction;Bare noun
24;1;10;2;0;Nest;Introduction;SASS - Tracing
24;1;10;3;-1;Jerry;Introduction;Bare noun
24;1;10;4;1;Tom;Re-introduction;Bare noun
24;1;10;5;4;Tom;Maintenance;Constructed action
24;1;10;6;2;Jerry;Re-introduction;Bare noun
24;1;10;7;4;Jerry;Maintenance;Constructed action
24;1;10;8;2;Tom;Re-introduction;Bare noun
24;1;10;9;2;Jerry;Re-introduction;Bare noun
24;1;10;10;5;Jerry;Maintenance;Whole entity CL
24;1;10;11;5;Jerry;Maintenance;Constructed action
24;1;10;12;2;Tom;Re-introduction;Bare noun
24;1;10;13;-2;Gun;Introduction;Bare noun
24;1;10;14;3;Tom;Maintenance;Constructed action
24;1;10;15;4;Tom;Maintenance;Person agreement verb
24;1;10;16;5;Tom;Maintenance;Bare noun
24;1;10;17;5;Tom;Maintenance;Person agreement verb
24;1;10;18;5;Tom;Maintenance;Plain verb
24;1;10;19;5;Tom;Maintenance;Bare noun
24;1;5;1;1;Tom;Introduction;Bare noun
24;1;5;2;4;Tom;Maintenance;Constructed action
24;1;5;3;0;Couch;Introduction;Noun CL
24;1;5;4;-2;Rope;Introduction;Bare noun
24;1;5;5;1;Tom;Re-introduction;Bare noun
24;1;5;6;-2;Jerry;Introduction;Bare noun
24;1;5;7;-2;Soap;Introduction;Bare noun
24;1;5;8;3;Jerry;Maintenance;Constructed action
24;1;5;9;1;Tom;Re-introduction;Constructed action
24;1;5;10;2;Jerry;Re-introduction;Bare noun
24;1;5;11;4;Jerry;Maintenance;Constructed action
24;1;5;12;1;Rope;Re-introduction;Bare noun
24;1;5;13;1;Tom;Re-introduction;Point noun
24;1;5;14;4;Tom;Maintenance;Whole entity CL
24;1;5;15;2;Jerry;Re-introduction;Whole entity CL
24;1;5;16;2;Tom;Re-introduction;Bare noun
24;1;5;17;-2;Trap;Introduction;Bare noun
24;1;5;18;2;Tom;Re-introduction;Bare noun
24;1;5;19;4;Tom;Maintenance;Constructed action
24;1;5;20;5;Tom;Maintenance;Constructed action
24;1;5;21;5;Tom;Maintenance;Constructed action
24;1;6;1;1;Tom;Introduction;Bare noun
24;1;6;2;0;Sword;Introduction;Bare noun
24;1;6;3;-1;Jerry;Introduction;Bare noun
24;1;6;4;4;Jerry;Maintenance;Plain verb
24;1;6;5;2;Tom;Re-introduction;Bare noun
24;1;6;6;4;Tom;Maintenance;Person agreement verb
24;1;6;7;2;Jerry;Re-introduction;Bare noun
24;1;6;8;4;Jerry;Maintenance;Plain verb
24;1;6;9;2;Tom;Re-introduction;Bare noun
24;1;6;10;4;Tom;Maintenance;Constructed action
24;1;6;11;4;Tom;Maintenance;Constructed action
24;1;6;12;5;Tom;Maintenance;Constructed action
24;1;6;13;5;Tom;Maintenance;Constructed action
24;1;6;14;5;Tom;Maintenance;Constructed action
24;1;6;15;-1;Window;Introduction;SASS - Tracing
24;1;6;16;3;Tom;Re-introduction;Point noun
24;1;6;17;5;Tom;Maintenance;Plain verb
24;1;6;18;5;Tom;Maintenance;Constructed action
24;1;6;19;1;Jerry;Re-introduction;Bare noun
24;1;6;20;4;Jerry;Maintenance;Plain verb
24;1;2;1;0;White cat;Introduction;Bare noun
24;1;2;2;4;White cat;Maintenance;Constructed action
24;1;2;3;0;Tom;Introduction;Bare noun
24;1;2;4;4;Tom;Maintenance;Constructed action
24;1;2;5;-1;Couch;Introduction;SASS - Tracing
24;1;2;6;3;Tom;Maintenance;Constructed action
24;1;2;7;0;White cat;Re-introduction;Bare noun
24;1;2;8;2;Tom;Re-introduction;Bare noun
24;1;2;9;-2;Fish;Introduction;Bare noun
24;1;2;10;2;Tom;Re-introduction;Bare noun
24;1;2;11;1;White cat;Re-introduction;Bare noun
24;1;2;12;2;Tom;Re-introduction;Bare noun
24;1;2;13;2;White cat;Re-introduction;Bare noun
24;1;2;14;2;Tom;Re-introduction;Bare noun
24;1;2;15;-2;Bird;Introduction;Noun CL
24;1;2;16;3;Tom;Maintenance;Constructed action
24;1;2;17;1;White cat;Re-introduction;Constructed action
24;1;2;18;2;Tom;Re-introduction;Bare noun
24;1;2;19;2;White cat;Re-introduction;Bare noun
24;1;2;20;3;Tom;Maintenance;Constructed action
24;1;2;21;4;Tom;Re-introduction;Bare noun
24;1;3;1;0;Carpet;Introduction;Bare noun
24;1;3;2;-1;Stairs;Introduction;Bare noun
24;1;3;3;0;Tom;Introduction;Point noun
24;1;3;4;-2;Jerry;Introduction;Point noun
24;1;3;5;2;Tom;Re-introduction;Constructed action
24;1;3;6;2;Jerry;Re-introduction;Bare noun
24;1;3;7;2;Tom;Re-introduction;Constructed action
24;1;3;8;-2;Piano;Introduction;Bare noun
24;1;3;9;2;Tom;Re-introduction;Point noun
24;1;3;10;1;Jerry;Re-introduction;Point noun
24;1;3;11;4;Jerry;Maintenance;Plain verb
24;1;3;12;2;Piano;Re-introduction;Point noun
24;1;3;13;1;Tom;Re-introduction;Bare noun
24;1;3;14;4;Tom;Maintenance;Constructed action
24;1;3;15;4;Tom;Maintenance;Whole entity CL
24;1;3;16;-1;Wall;Introduction;Bare noun
24;1;3;17;4;Tom;Maintenance;Bare noun
24;1;3;18;5;Tom;Maintenance;Whole entity CL
24;1;3;19;5;Tom;Maintenance;CL noun
24;1;3;20;5;Tom;Maintenance;Bare noun
24;1;4;1;0;Toy house;Introduction;SASS - Tracing
24;1;4;2;0;Tom;Introduction;Bare noun
24;1;4;3;4;Tom;Maintenance;Constructed action
24;1;4;4;4;Tom;Maintenance;Constructed action
24;1;4;5;-1;Jerry;Introduction;Bare noun
24;1;4;6;-2;Toy girl;Introduction;Bare noun
24;1;4;7;4;Toy girl;Maintenance;SASS - Static
